RATE,GROSS AMT,PCS,Style,Discount/Charges
454,854,21,JNE3605,46.83840749
1299,2442,0,J0186,46.80589681
1299,2442,3,J0186,46.80589681
1299,2442,2,J0186,46.80589681
1299,1221,14,J0186,-6.388206388
1299,1221,2,J0186,-6.388206388
9800,9800,0,SHIPPING,0
454,1707,131,JNE3640,73.4036321
454,3414,9,JNE3640,86.70181605
454,3414,4,JNE3640,86.70181605
454,1707,13,JNE3640,73.4036321
454,1280,3,JNE3683,64.53125
454,1707,0,JNE3683,73.4036321
454,1280,2,JNE3683,64.53125
454,854,3,JNE3683,46.83840749
454,854,4,JNE3683,46.83840749
487,1373,4,JNE3686,64.53022578
487,1831,4,JNE3686,73.40251229
487,1373,6,JNE3686,64.53022578
487,916,5,JNE3686,46.83406114
487,916,5,JNE3686,46.83406114
454,854,5,JNE3680,46.83840749
454,1280,4,JNE3680,64.53125
454,854,2,JNE3680,46.83840749
454,427,13,JNE3680,-6.323185012
456,857,3,J0048,46.79113186
456,857,3,J0048,46.79113186
456,429,2,J0048,-6.293706294
487,1831,1,JNE3672,73.40251229
487,916,4,JNE3672,46.83406114
487,916,10,JNE3672,46.83406114
519,976,2,JNE3662,46.82377049
519,976,3,JNE3662,46.82377049
519,488,2,JNE3662,-6.352459016
487,1373,44,JNE3674,64.53022578
487,2289,33,JNE3674,78.72433377
487,1831,41,JNE3674,73.40251229
487,1373,38,JNE3674,64.53022578
487,1373,38,JNE3674,64.53022578
519,976,8,JNE3673,46.82377049
519,1464,10,JNE3673,64.54918033
519,976,7,JNE3673,46.82377049
519,488,11,JNE3673,-6.352459016
844,793,5,SET272,-6.431273644
844,1587,17,SET272,46.8178954
844,1587,17,SET272,46.8178954
454,1707,9,JNE3639,73.4036321
454,854,36,JNE3639,46.83840749
9800,9800,0,SHIPPING,0
519,1557,1,J0098,66.66666667
812,812,0,J0084,0
519,519,6,J0115,0
519,519,5,J0196,0
487,487,3,JNE3669,0
487,487,4,JNE3672,0
422,422,4,JNE3678,0
649,649,4,J0202,0
649,649,4,J0214,0
487,487,5,JNE3686,0
812,812,12,NW009,0
584,1168,5,J0201,50
877,877,9,J0210,0
877,877,3,J0210,0
877,877,1,J0210,0
877,877,0,J0210,0
877,877,23,J0210,0
779,779,22,J0211,0
779,779,34,J0211,0
779,779,26,J0211,0
779,779,38,J0211,0
779,779,39,J0211,0
617,617,39,J0353,0
617,617,35,J0353,0
617,617,70,J0353,0
617,617,31,J0353,0
617,617,4,J0353,0
747,747,48,J0212,0
747,747,40,J0212,0
747,747,33,J0212,0
747,747,13,J0212,0
747,747,2,J0212,0
552,552,63,JNE2170,0
552,552,123,JNE2170,0
552,552,39,JNE2170,0
552,552,92,JNE2170,0
552,552,41,JNE2170,0
1299,1299,8,J0236,0
1299,1299,5,J0236,0
1299,1299,6,J0236,0
1299,1299,5,J0236,0
1299,1299,5,J0236,0
1234,1234,85,J0004,0
1234,1234,104,J0004,0
1234,1234,104,J0004,0
1234,1234,68,J0004,0
1234,1234,45,J0004,0
1234,1234,51,J0011,0
1234,1234,36,J0011,0
1234,1234,93,J0011,0
1234,1234,26,J0011,0
1234,1234,62,J0011,0
649,649,36,SET243,0
649,649,32,SET243,0
649,649,24,SET243,0
649,649,36,SET243,0
649,649,21,SET243,0
779,779,2,SET182,0
779,779,2,SET182,0
779,779,75,SET182,0
779,779,81,SET182,0
779,779,12,SET182,0
942,942,1,SET229,0
942,942,7,SET229,0
942,942,6,SET229,0
942,942,47,SET229,0
942,942,9,SET229,0
877,877,5,SET145,0
877,877,5,SET145,0
877,877,31,SET145,0
877,877,13,SET145,0
877,877,19,SET145,0
974,974,25,SET043,0
974,974,89,SET043,0
974,974,123,SET043,0
974,974,186,SET043,0
974,974,14,SET043,0
844,844,9,J0135,0
844,844,17,J0135,0
844,844,21,J0135,0
844,844,36,J0135,0
844,844,4,J0135,0
974,974,8,J0130,0
974,974,5,J0130,0
974,974,0,J0130,0
974,974,2,J0130,0
974,974,7,J0130,0
1104,1104,0,J0129,0
1104,1104,1,J0129,0
1104,1104,0,J0129,0
1104,1104,1,J0129,0
1104,1104,0,J0129,0
12000,12000,0,SHIPPING,0
969,969,64,SET269,0
969,969,9,SET269,0
969,969,49,SET269,0
931,931,3,SET195,0
931,931,10,SET195,0
931,931,5,SET195,0
894,894,6,SET200,0
894,894,21,SET200,0
894,894,4,SET200,0
765,765,0,SET236,0
765,765,1,SET236,0
765,765,1,SET236,0
765,765,8,SET236,0
744,744,49,SET199,0
744,744,29,SET199,0
744,744,27,SET199,0
582,582,0,SET260,0
582,582,1,SET260,0
582,582,5,SET260,0
1056,1056,4,SET275,0
1056,1056,4,SET275,0
1056,1056,18,SET275,0
894,894,5,SET201,0
894,894,4,SET201,0
6224,6224,0,SHIPPING,0
574,522,0,SET234,-9.961685824
574,522,0,SET234,-9.961685824
574,522,0,SET234,-9.961685824
574,522,0,SET234,-9.961685824
574,522,1,SET234,-9.961685824
647.19,589,124,SET131,-9.879456706
647.19,589,25,SET131,-9.879456706
647.19,589,29,SET131,-9.879456706
647.19,589,53,SET131,-9.879456706
647.19,589,45,SET131,-9.879456706
647.19,589,4,SET131,-9.879456706
647.19,589,10,SET131,-9.879456706
582.59,530,0,SET231,-9.922641509
582.59,530,0,SET231,-9.922641509
582.59,530,0,SET231,-9.922641509
582.59,530,0,SET231,-9.922641509
582.59,530,0,SET231,-9.922641509
583.33,531,4,SET235,-9.854990584
583.33,531,2,SET235,-9.854990584
583.33,531,0,SET235,-9.854990584
583.33,531,3,SET235,-9.854990584
583.33,531,2,SET235,-9.854990584
681.25,620,8,SET037,-9.879032258
681.25,620,33,SET037,-9.879032258
681.25,620,10,SET037,-9.879032258
681.25,620,8,SET037,-9.879032258
681.25,620,6,SET037,-9.879032258
681.25,620,6,SET037,-9.879032258
681.25,620,6,SET037,-9.879032258
681.25,620,389,SET273,-9.879032258
681.25,620,349,SET273,-9.879032258
681.25,620,522,SET273,-9.879032258
681.25,620,232,SET273,-9.879032258
681.25,620,43,SET273,-9.879032258
681.25,620,51,SET273,-9.879032258
638.89,581,0,SET164,-9.963855422
638.89,581,0,SET164,-9.963855422
638.89,581,0,SET164,-9.963855422
638.89,581,0,SET164,-9.963855422
638.89,581,0,SET164,-9.963855422
768.75,700,79,SET038,-9.821428571
768.75,700,110,SET038,-9.821428571
768.75,700,43,SET038,-9.821428571
768.75,700,5,SET038,-9.821428571
768.75,700,76,SET038,-9.821428571
768.75,700,4,SET038,-9.821428571
806.25,734,78,SET251,-9.843324251
806.25,734,61,SET251,-9.843324251
806.25,734,16,SET251,-9.843324251
806.25,734,52,SET251,-9.843324251
806.25,734,44,SET251,-9.843324251
806.25,734,36,SET251,-9.843324251
806.25,734,36,SET251,-9.843324251
825.31,751,28,SET205,-9.894806924
825.31,751,17,SET205,-9.894806924
825.31,751,9,SET205,-9.894806924
825.31,751,6,SET205,-9.894806924
825.31,751,7,SET205,-9.894806924
825.31,751,4,SET205,-9.894806924
843.13,767,14,J0134,-9.925684485
843.13,767,5,J0134,-9.925684485
843.13,767,4,J0134,-9.925684485
843.13,767,5,J0134,-9.925684485
843.13,767,6,J0134,-9.925684485
843.13,767,6,J0134,-9.925684485
843.13,767,4,J0134,-9.925684485
868.75,791,77,SET197,-9.829329962
868.75,791,197,SET197,-9.829329962
868.75,791,7,SET197,-9.829329962
868.75,791,44,SET197,-9.829329962
868.75,791,4,SET197,-9.829329962
868.75,791,6,SET270,-9.829329962
868.75,791,3,SET270,-9.829329962
868.75,791,3,SET270,-9.829329962
868.75,791,3,SET270,-9.829329962
868.75,791,4,SET270,-9.829329962
868.75,791,4,SET098,-9.829329962
868.75,791,156,SET098,-9.829329962
868.75,791,3,SET098,-9.829329962
868.75,791,12,SET098,-9.829329962
868.75,791,158,SET098,-9.829329962
868.75,791,39,SET098,-9.829329962
868.75,791,54,SET098,-9.829329962
868.75,791,192,SET183,-9.829329962
868.75,791,402,SET183,-9.829329962
868.75,791,301,SET183,-9.829329962
868.75,791,235,SET183,-9.829329962
868.75,791,156,SET183,-9.829329962
868.75,791,61,SET183,-9.829329962
893.06,813,50,J0137,-9.847478475
893.06,813,42,J0137,-9.847478475
893.06,813,41,J0137,-9.847478475
893.06,813,34,J0137,-9.847478475
893.06,813,40,J0137,-9.847478475
893.06,813,43,J0137,-9.847478475
893.06,813,41,J0137,-9.847478475
1064.94,969,74,J0009,-9.900928793
1064.94,969,80,J0009,-9.900928793
1064.94,969,118,J0009,-9.900928793
1064.94,969,97,J0009,-9.900928793
1064.94,969,54,J0009,-9.900928793
1064.94,969,72,J0009,-9.900928793
1305.56,1188,53,J0246,-9.895622896
1305.56,1188,51,J0246,-9.895622896
1305.56,1188,47,J0246,-9.895622896
1305.56,1188,52,J0246,-9.895622896
1305.56,1188,62,J0246,-9.895622896
1305.56,1188,44,J0246,-9.895622896
1305.56,1188,49,J0246,-9.895622896
931.25,847,39,SET083,-9.946871311
931.25,847,6,SET083,-9.946871311
931.25,847,4,SET083,-9.946871311
931.25,847,0,SET083,-9.946871311
927.44,844,14,J0148,-9.886255924
927.44,844,4,J0148,-9.886255924
927.44,844,5,J0148,-9.886255924
927.44,844,7,J0148,-9.886255924
927.44,844,12,J0148,-9.886255924
927.44,844,47,J0148,-9.886255924
927.44,844,51,J0148,-9.886255924
931.25,847,53,SET110,-9.946871311
931.25,847,74,SET110,-9.946871311
931.25,847,85,SET110,-9.946871311
931.25,847,39,SET110,-9.946871311
931.25,847,28,SET110,-9.946871311
931.25,847,37,SET110,-9.946871311
931.25,847,60,SET110,-9.946871311
1030.56,938,4,J0147,-9.867803838
1030.56,938,2,J0147,-9.867803838
1030.56,938,3,J0147,-9.867803838
1030.56,938,4,J0147,-9.867803838
1030.56,938,5,J0147,-9.867803838
1030.56,938,34,J0147,-9.867803838
1030.56,938,14,J0147,-9.867803838
1374.31,1251,7,J0186,-9.856914468
1374.31,1251,2,J0186,-9.856914468
1374.31,1251,0,J0186,-9.856914468
1374.31,1251,3,J0186,-9.856914468
1374.31,1251,2,J0186,-9.856914468
1374.31,1251,14,J0186,-9.856914468
1374.31,1251,2,J0186,-9.856914468
343.13,312,2,J0178,-9.977564103
343.13,312,1,J0178,-9.977564103
343.13,312,0,J0178,-9.977564103
343.13,312,1,J0178,-9.977564103
343.13,312,1,J0178,-9.977564103
343.13,312,1,J0178,-9.977564103
343.13,312,5,J0121,-9.977564103
343.13,312,5,J0121,-9.977564103
343.13,312,4,J0121,-9.977564103
343.13,312,3,J0121,-9.977564103
343.13,312,3,J0121,-9.977564103
343.13,312,2,J0121,-9.977564103
343.13,312,3,J0121,-9.977564103
387.5,353,4,JNE3713,-9.773371105
387.5,353,3,JNE3713,-9.773371105
387.5,353,0,JNE3713,-9.773371105
387.5,353,0,JNE3713,-9.773371105
387.5,353,2,JNE3713,-9.773371105
387.5,353,39,JNE3713,-9.773371105
431.25,392,27,JNE3651,-10.0127551
431.25,392,7,JNE3651,-10.0127551
431.25,392,22,JNE3651,-10.0127551
431.25,392,27,JNE3651,-10.0127551
431.25,392,4,JNE3651,-10.0127551
431.25,392,10,JNE3651,-10.0127551
431.25,392,25,JNE3656,-10.0127551
431.25,392,50,JNE3656,-10.0127551
431.25,392,10,JNE3656,-10.0127551
